#PRODUCTID;SKU;TITLE;QUANTITY;PURCHASE_PRICE;VENDOR;SERIAL;PURCHASE_DATE;MERCI_STATUS
2977;"HPM000001";"Hot Plate, Multiple" size;"1";"0.00";"";"";"";"surplus" 
2978;"HPM000002";"Hot Plate, Multiple" size;"1";"0.00";"";"";"";"surplus" 
2979;"HPM000003";"Hot Plate, Multiple" size;"1";"0.00";"";"";"";"surplus" 
2980;"HPM000004";"Hot Plate, Multiple" size;"1";"0.00";"";"";"";"surplus" 
2981;"HPM000005";"Hot Plate, Multiple" size;"1";"0.00";"";"";"";"surplus" 
2982;"HPM000006";"Hot Plate, Multiple" size;"1";"0.00";"";"";"";"lost" 
2983;"HPNB00001";"Hot Plate" size;"1";"386.00";"";"";"";"lost" 
2984;"HPP010701";"Hot Plate, Precision" size;"1";"0.00";"";"";"";"lost" 
2985;"HPS000001";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
2986;"HPS000002";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
2987;"HPS000003";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
2988;"HPS000004";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2989;"HPS000005";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2990;"HPS000006";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2991;"HPS000007";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
2992;"HPS000008";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
2993;"HPS000009";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
2994;"HPS000014";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
2995;"HPS000015";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2996;"HPS000016";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2997;"HPS000017";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2998;"HPS000018";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
2999;"HPS000019";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3000;"HPS000020";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3001;"HPS000021";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3002;"HPS000022";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3003;"HPS000023";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3004;"HPS000024";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3005;"HPS000025";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3006;"HPS000026";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3007;"HPS000027";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3008;"HPS000028";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3009;"HPS000029";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3010;"HPS000030";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3011;"HPS000031";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3012;"HPS000032";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3013;"HPS000033";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3014;"HPS000034";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3015;"HPS000035";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3016;"HPS000036";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3017;"HPS000037";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3018;"HPS000038";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3019;"HPS000039";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3020;"HPS000040";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3021;"HPS000041";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3022;"HPS000042";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3023;"HPS000043";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3024;"HPS000044";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3025;"HPS000045";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3026;"HPS000046";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3027;"HPS000047";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3028;"HPS000048";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3029;"HPS000049";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3030;"HPS000050";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3031;"HPS000051";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3032;"HPS000052";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3033;"HPS000053";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3034;"HPS000054";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3035;"HPS000055";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"surplus" 
3036;"HPS000056";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3037;"HPS000057";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3038;"HPS000058";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"lost" 
3039;"HPS000059";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"lost" 
3040;"HPS000060";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3041;"HPS000061";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3042;"HPS000062";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3043;"HPS000063";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3044;"HPS000064";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"none" 
3045;"HPS000065";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"lost" 
3046;"HPS000066";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3047;"HPS000067";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3048;"HPS000068";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"surplus" 
3049;"HPS000069";"Stirrer, Pc 220, Corning" size;"1";"0.00";"";"";"";"available" 
3050;"HPS000070";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3051;"HPS000071";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"surplus" 
3052;"HPS000072";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3053;"HPS000073";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3054;"HPS000074";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3055;"HPS000075";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3056;"HPS000076";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3057;"HPS000077";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3058;"HPS000078";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3059;"HPS000079";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3060;"HPS000080";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3061;"HPS000081";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3062;"HPS000082";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3063;"HPS000083";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3064;"HPS000084";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3065;"HPS000085";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3066;"HPS000086";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3067;"HPS000087";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3068;"HPS000088";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3069;"HPS000089";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3070;"HPS000090";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3071;"HPS000091";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3072;"HPS000092";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3073;"HPS000093";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3074;"HPS000094";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3075;"HPS000095";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3076;"HPS000096";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"surplus" 
3077;"HPS000097";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3078;"HPS000098";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3079;"HPS000099";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"broken" 
3080;"HPS000110";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3081;"HPS000111";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"none" 
3082;"HPS000112";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3083;"HPS000113";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3084;"HPS000114";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"lost" 
3085;"HPS000115";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3086;"HPS000116";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3087;"HPS000117";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3088;"HPS000118";"Hotplate Stirrer, Digital, Corning" size;"1";"0.00";"";"";"";"lost" 
3089;"HPS000160";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"surplus" 
3090;"HPS000161";"Hps" size;"1";"0.00";"";"";"";"retired" 
3091;"HPS005208";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3092;"HPS005261";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3093;"HPS005263";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3094;"HPS005265";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3095;"HPS005266";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3096;"HPS005267";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3097;"HPS005268";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3098;"HPS005269";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3099;"HPS005270";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3100;"HPS005271";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3101;"HPS005272";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3102;"HPS005278";"Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3103;"HPS005279";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3104;"HPS00J067";"Hot Plate" size;"1";"386.00";"";"";"";"surplus" 
3105;"HPS017277";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"none" 
3106;"HPS018053";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3107;"HPS018054";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3108;"HPS018055";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3109;"HPS018056";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3110;"HPS018058";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"none" 
3111;"HPS018059";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3112;"HPS018062";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3113;"HPS018065";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"broken" 
3114;"HPS018068";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"none" 
3115;"HPS018071";"Hot Plate, Pc-35" size;"1";"0.00";"";"";"";"surplus" 
3116;"HPS018100";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3117;"HPS018101";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"none" 
3118;"HPS018102";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3119;"HPS018103";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3120;"HPS018104";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3121;"HPS018105";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3122;"HPS018107";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3123;"HPS018108";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"none" 
3124;"HPS018109";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3125;"HPS018110";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3126;"HPS018653";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3127;"HPS021851";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3128;"HPS021852";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3129;"HPS021853";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3130;"HPS021854";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3131;"HPS021857";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3132;"HPS021858";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3133;"HPS021860";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3134;"HPS022411";"Hot Plate" size;"1";"386.00";"";"";"";"lost" 
3135;"HPS022413";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3136;"HPS022414";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3137;"HPS022415";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3138;"HPS022416";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3139;"HPS022417";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3140;"HPS022418";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3141;"HPS022422";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3142;"HPS022423";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3143;"HPS022839";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3144;"HPS022840";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3145;"HPS022841";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3146;"HPS022842";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3147;"HPS022843";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"lost" 
3148;"HPS022844";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"available" 
3149;"HPS022845";"Hot Plate Stirrer" size;"1";"0.00";"";"";"";"surplus" 
3150;"HPS022846";"Hot Plate Stirrer, Temco" size;"1";"0.00";"";"";"";"surplus" 
3151;"HPS022847";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3152;"HPS022848";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3153;"HPS022849";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3154;"HPS022850";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3155;"HPS022851";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"surplus" 
3156;"HPS022852";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3157;"HPS022853";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3158;"HPS022854";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3159;"HPS022855";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3160;"HPS022856";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3161;"HPS022857";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"retired" 
3162;"HPS022858";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3163;"HPS100123";"Hps" size;"1";"0.00";"";"";"";"available" 
3164;"HPS100129";"Hot Plate Stirrer, 5&quot;x7&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3165;"HPS200901";"Hot Plate Stirrer, 4&quot;x5&quot;, Corning" size;"1";"0.00";"";"";"";"available" 
3166;"HPSC00010";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"available" 
3167;"HPSC00011";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3168;"HPSC00012";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3169;"HPSC00013";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3170;"HPSC00100";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3171;"HPSC00101";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3172;"HPSC00102";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3173;"HPSC00103";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3174;"HPSC00104";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3175;"HPSC00105";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3176;"HPSC00106";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"available" 
3177;"HPSC00107";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3178;"HPSC00108";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3179;"HPSC00109";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3180;"HPSC00119";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3181;"HPSC00120";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3182;"HPSC00121";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3183;"HPSC00122";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3184;"HPSC00123";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"available" 
3185;"HPSC00124";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3186;"HPSC00125";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"available" 
3187;"HPSC00126";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3188;"HPSC00127";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3189;"HPSC00128";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3190;"HPSC00129";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3191;"HPSC00130";"Hot Plate/stirrer" size;"1";"0.00";"";"";"";"lost" 
3192;"HPSD00001";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"none" 
3193;"HPSD00002";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"none" 
3194;"HPSD00003";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3195;"HPSD00004";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"lost" 
3196;"HPSD00005";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"none" 
3197;"HPSD00006";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"lost" 
3198;"HPSD00007";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3199;"HPSD00008";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3200;"HPSD00009";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3201;"HPSD00010";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"none" 
3202;"HPSD00011";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"lost" 
3203;"HPSD00012";"Hot Plate Stirrer, Corning" size;"1";"0.00";"";"";"";"available" 
3204;"HPSD00013";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3205;"HPSD00014";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3206;"HPSD00015";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3207;"HPSD00016";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3208;"HPSD00017";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3209;"HPSD00018";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3210;"HPSD00019";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"none" 
3211;"HPSD00020";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3212;"HPSD00021";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3213;"HPSD00022";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"none" 
3214;"HPSD00023";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3215;"HPSD00024";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3216;"HPSD00025";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3217;"HPSD00026";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3218;"HPSD00027";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3219;"HPSD00028";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3220;"HPSD00029";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3221;"HPSD00030";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3222;"HPSD00031";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3223;"HPSD00032";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3224;"HPSD00033";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3225;"HPSD00034";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3226;"HPSD00035";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3227;"HPSD00036";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3228;"HPSD00037";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3229;"HPSD00038";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3230;"HPSD00039";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3231;"HPSD00040";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3232;"HPSD00041";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3233;"HPSD00042";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3234;"HPSD00043";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3235;"HPSD00044";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"retired" 
3236;"HPSD00045";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3237;"HPSD00046";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3238;"HPSD00047";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3239;"HPSD00048";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3240;"HPSD00049";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"retired" 
3241;"HPSD00050";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3242;"HPSD00051";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3243;"HPSD00052";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3244;"HPSD00053";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3245;"HPSD00054";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"available" 
3246;"HPSD00055";"Hot Plate Stirrer, 420d, Corning" size;"1";"0.00";"";"";"";"none" 
3247;"HPSTEMP01";"Hot Plate Stirrer Temperature Controller, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3248;"HPSTEMP02";"Hot Plate Stirrer Temperature Controller, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3249;"HPSTEMP03";"Hot Plate Stirrer Temperature Controller, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3250;"HPSTEMP04";"Hot Plate Stirrer Temperature Controller, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3251;"HPSTEMP05";"Hot Plate Stirrer Temperature Controller, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3252;"HPSTEMP06";"Hot Plate Stirrer Temperature Controller, 420d, Corning" size;"1";"0.00";"";"";"";"surplus" 
3253;"HPSTEMP07";"Hot Plate Stirrer Temperature Controller" size;"1";"0.00";"";"";"";"surplus" 
3254;"HPSTEMP08";"Hot Plate Stirrer Temperature Controller" size;"1";"0.00";"";"";"";"surplus" 
3255;"HPSTEMP09";"Hot Plate Stirrer Temperature Controller" size;"1";"0.00";"";"";"";"surplus" 
